model,group,case,variant,sentence_sim,contextual_span_sim,isolated_phrase_sim
mSBERT,idiomatic_nc,grey matter,synonym,0.7943268646105409,0.2633972430700391,0.2633972430700391
mSBERT,idiomatic_nc,grey matter,component,0.8952131715698538,0.5487265862985254,0.5487265862985254
mSBERT,idiomatic_nc,grey matter,word_by_word,0.8474018950243131,0.5954693615182063,0.5954693615182063
mSBERT,idiomatic_nc,grey matter,random,0.7539420763874316,0.15504699205148204,0.15504699205148204
mSBERT,idiomatic_nc,eager beaver,synonym,0.860613211371868,0.352812053568837,0.352812053568837
mSBERT,idiomatic_nc,eager beaver,component,0.947155470368374,0.7763929485621407,0.7763929485621407
mSBERT,idiomatic_nc,eager beaver,word_by_word,0.8864530978651299,0.40682833328948376,0.40682833328948376
mSBERT,idiomatic_nc,eager beaver,random,0.793844894541204,0.21757482115152055,0.21757482115152055
mSBERT,idiomatic_nc,couch potato,synonym,0.766351779225105,0.2635653918364668,0.2635653918364668
mSBERT,idiomatic_nc,couch potato,component,0.9328203468375411,0.8100915046574431,0.8100915046574431
mSBERT,idiomatic_nc,couch potato,word_by_word,0.8894719572924694,0.6271351249779354,0.6271351249779354
mSBERT,idiomatic_nc,couch potato,random,0.6981021163307738,0.1459983759261597,0.1459983759261597
mSBERT,idiomatic_nc,cold feet,synonym,0.8002975383024575,0.3499814630165415,0.3499814630165415
mSBERT,idiomatic_nc,cold feet,component,0.9159163025796622,0.7658362123490486,0.7658362123490486
mSBERT,idiomatic_nc,cold feet,word_by_word,0.9010699357673915,0.668464935329239,0.668464935329239
mSBERT,idiomatic_nc,cold feet,random,0.7417949316537416,0.18412630778053227,0.18412630778053227
mSBERT,idiomatic_nc,white elephant,synonym,0.70571039719554,0.13638670513707316,0.13638670513707316
mSBERT,idiomatic_nc,white elephant,component,0.9127401428430105,0.8224280830428724,0.8224280830428724
mSBERT,idiomatic_nc,white elephant,word_by_word,0.7877332527914523,0.5164104388151628,0.5164104388151628
mSBERT,idiomatic_nc,white elephant,random,0.577693969639812,0.02575032118888396,0.02575032118888396
mSBERT,idiomatic_nc,red tape,synonym,0.8052372827318255,0.19728855448538365,0.19728855448538365
mSBERT,idiomatic_nc,red tape,component,0.8928772723479566,0.6898748740068406,0.6898748740068406
mSBERT,idiomatic_nc,red tape,word_by_word,0.8511219000822414,0.6263131171584028,0.6263131171584028
mSBERT,idiomatic_nc,red tape,random,0.6777123554793775,0.15155079931390147,0.15155079931390147
mSBERT,idiomatic_nc,dark horse,synonym,0.7022372687463379,0.18674364032053795,0.18674364032053795
mSBERT,idiomatic_nc,dark horse,component,0.9047612258231836,0.7755699862694629,0.7755699862694629
mSBERT,idiomatic_nc,dark horse,word_by_word,0.7943435398351987,0.581845803872112,0.581845803872112
mSBERT,idiomatic_nc,dark horse,random,0.6032019723602007,0.24366593855903532,0.24366593855903532
mSBERT,idiomatic_nc,black sheep,synonym,0.8225119154596644,0.17038183173468435,0.17038183173468435
mSBERT,idiomatic_nc,black sheep,component,0.9021226709054362,0.77328056269608,0.77328056269608
mSBERT,idiomatic_nc,black sheep,word_by_word,0.9020887513338489,0.6334710249479446,0.6334710249479446
mSBERT,idiomatic_nc,black sheep,random,0.6483906795850508,0.10969872504848725,0.10969872504848725
mSBERT,idiomatic_nc,silver lining,synonym,0.8278272056947639,0.23830638903127993,0.23830638903127993
mSBERT,idiomatic_nc,silver lining,component,0.9563826910444055,0.641143358880569,0.641143358880569
mSBERT,idiomatic_nc,silver lining,word_by_word,0.811666532029162,0.4998733498582293,0.4998733498582293
mSBERT,idiomatic_nc,silver lining,random,0.702980636180785,0.2952965628499714,0.2952965628499714
mSBERT,idiomatic_nc,ivory tower,synonym,0.6652207620429029,0.11573705736430324,0.11573705736430324
mSBERT,idiomatic_nc,ivory tower,component,0.9578097361968111,0.7775487754120253,0.7775487754120253
mSBERT,idiomatic_nc,ivory tower,word_by_word,0.7923873278688666,0.3686329086557901,0.3686329086557901
mSBERT,idiomatic_nc,ivory tower,random,0.6684725941811087,0.2294788222234922,0.2294788222234922
mSBERT,idiomatic_nc,glass ceiling,synonym,0.658105468498668,0.34628756814680195,0.34628756814680195
mSBERT,idiomatic_nc,glass ceiling,component,0.8785786603869168,0.7732945175943318,0.7732945175943318
mSBERT,idiomatic_nc,glass ceiling,word_by_word,0.8010378211272853,0.67331077837511,0.67331077837511
mSBERT,idiomatic_nc,glass ceiling,random,0.5009691634374718,0.1744735593624493,0.1744735593624493
